business_segment,business_group,product_type,sales_area,total_costs,safety,class
IMDS,Intervention,RWOCS,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,RWOCS,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsBrazil,Small_Costs,High_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,Intervention,RWOCS,ProjectsBrazil,Medium_Costs,High_Risks,6_Techs_1_Sup
IMDS,Intervention,RWOCS,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,RWOCS,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Drill_Support,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
IMDS,Intervention,Drill_Support,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
IMDS,Intervention,Drill_Support,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
IMDS,Intervention,Drill_Support,ProjectsNorway,Medium_Costs,High_Risks,6_Techs_1_Sup
IMDS,Intervention,Drill_Support,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Drill_Support,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Drill_Support,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
IMDS,Intervention,Drill_Support,ProjectsBrazil,Small_Costs,High_Risks,6_Techs_1_Sup
IMDS,Intervention,Drill_Support,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsBrazil,Medium_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Drill_Support,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Drill_Support,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Drill_Support,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Drill_Support,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Observation,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
IMDS,Intervention,Observation,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
IMDS,Intervention,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsNorway,Medium_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Observation,ProjectsNorway,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Observation,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
IMDS,Intervention,Observation,ProjectsBrazil,Small_Costs,High_Risks,6_Techs_1_Sup
IMDS,Intervention,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Observation,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Observation,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Observation,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
IMDS,Intervention,Intervention,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
IMDS,Intervention,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Intervention,ProjectsNorway,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Intervention,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
IMDS,Intervention,Intervention,ProjectsBrazil,Small_Costs,High_Risks,6_Techs_1_Sup
IMDS,Intervention,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,6_Techs_1_Sup
IMDS,Intervention,Intervention,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,Engineered_Solutions,RWOCS,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsNorway,Small_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,RWOCS,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsNorway,Medium_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,RWOCS,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,RWOCS,ProjectsNorway,Big_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,RWOCS,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsBrazil,Small_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsBrazil,Medium_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,RWOCS,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,RWOCS,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,RWOCS,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Drill_Support,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsNorway,Small_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Drill_Support,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsNorway,Medium_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Drill_Support,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Drill_Support,ProjectsNorway,Big_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Drill_Support,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Drill_Support,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Drill_Support,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Drill_Support,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Drill_Support,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Drill_Support,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Observation,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsNorway,Small_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Observation,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Observation,ProjectsNorway,Big_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Observation,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Observation,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Observation,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsNorway,Small_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Intervention,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Intervention,ProjectsNorway,Big_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
MP,Engineered_Solutions,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,Engineered_Solutions,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
MP,Engineered_Solutions,Intervention,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
MP,ROV,RWOCS,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,ROV,RWOCS,ProjectsNorway,Small_Costs,High_Risks,4_Techs
MP,ROV,RWOCS,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
MP,ROV,RWOCS,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
MP,ROV,RWOCS,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
MP,ROV,RWOCS,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,RWOCS,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsBrazil,Small_Costs,High_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
MP,ROV,RWOCS,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
MP,ROV,RWOCS,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,RWOCS,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
MP,ROV,RWOCS,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Drill_Support,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,ROV,Drill_Support,ProjectsNorway,Small_Costs,High_Risks,4_Techs
MP,ROV,Drill_Support,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
MP,ROV,Drill_Support,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
MP,ROV,Drill_Support,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
MP,ROV,Drill_Support,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Drill_Support,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
MP,ROV,Drill_Support,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
MP,ROV,Drill_Support,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
MP,ROV,Drill_Support,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Drill_Support,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,Drill_Support,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
MP,ROV,Drill_Support,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Observation,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,Observation,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,ROV,Observation,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,ROV,Observation,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,ROV,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,ROV,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,ROV,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,ROV,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,Observation,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,ROV,Observation,ProjectsNorway,Small_Costs,High_Risks,4_Techs
MP,ROV,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,Observation,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
MP,ROV,Observation,ProjectsNorway,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,Observation,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
MP,ROV,Observation,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,Observation,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
MP,ROV,Observation,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
MP,ROV,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
MP,ROV,Observation,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,Observation,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
MP,ROV,Observation,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
MP,ROV,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
MP,ROV,Intervention,ProjectsNorway,Small_Costs,High_Risks,4_Techs
MP,ROV,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
MP,ROV,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
